Sno,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Year
38,Bitcoin,BTC,2013-06-05 23:59:59+00:00,123.46900177001952,119.89900207519533,121.4000015258789,121.6500015258789,0.0,1368486468.75,2013
39,Bitcoin,BTC,2013-06-06 23:59:59+00:00,123.0999984741211,117.25,121.9000015258789,118.0,0.0,1327960200.0,2013
40,Bitcoin,BTC,2013-06-07 23:59:59+00:00,119.0,106.41999816894533,118.97000122070312,111.5,0.0,1255258637.5,2013
41,Bitcoin,BTC,2013-06-08 23:59:59+00:00,111.41500091552734,107.3000030517578,111.0,108.3000030517578,0.0,1219717920.0,2013
42,Bitcoin,BTC,2013-06-09 23:59:59+00:00,108.98999786376952,88.5,107.89199829101562,100.0,0.0,1126642500.0,2013
43,Bitcoin,BTC,2013-06-10 23:59:59+00:00,110.10099792480467,95.0019989013672,100.43699645996094,106.3499984741211,0.0,1198638945.0,2013
44,Bitcoin,BTC,2013-06-11 23:59:59+00:00,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0,1227874725.0,2013
45,Bitcoin,BTC,2013-06-12 23:59:59+00:00,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0,1219969852.5,2013
46,Bitcoin,BTC,2013-06-13 23:59:59+00:00,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0,1173637400.0,2013
47,Bitcoin,BTC,2013-06-14 23:59:59+00:00,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0,1128709292.08,2013
48,Bitcoin,BTC,2013-06-15 23:59:59+00:00,103.6999969482422,98.0,100.0,99.98809814453124,0.0,1129245603.78,2013
49,Bitcoin,BTC,2013-06-16 23:59:59+00:00,101.5999984741211,98.94660186767578,99.8000030517578,99.51000213623048,0.0,1124306271.75,2013
50,Bitcoin,BTC,2013-06-17 23:59:59+00:00,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0,1149418485.0,2013
51,Bitcoin,BTC,2013-06-18 23:59:59+00:00,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0,1214216070.0,2013
52,Bitcoin,BTC,2013-06-19 23:59:59+00:00,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0,1224193837.5,2013
53,Bitcoin,BTC,2013-06-20 23:59:59+00:00,114.3000030517578,107.5,108.2509994506836,110.1500015258789,0.0,1246104920.0,2013
54,Bitcoin,BTC,2013-06-21 23:59:59+00:00,114.98999786376952,107.68499755859376,111.29000091552734,109.5,0.0,1239214237.5,2013
55,Bitcoin,BTC,2013-06-22 23:59:59+00:00,109.95600128173828,107.51399993896484,109.5,108.3000030517578,0.0,1226110327.5,2013
56,Bitcoin,BTC,2013-06-23 23:59:59+00:00,108.8000030517578,106.23400115966795,108.1999969482422,107.5999984741211,0.0,1218626490.0,2013
57,Bitcoin,BTC,2013-06-24 23:59:59+00:00,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171876,0.0,1163935725.67,2013
58,Bitcoin,BTC,2013-06-25 23:59:59+00:00,106.47000122070312,101.01000213623048,102.08999633789062,103.9499969482422,0.0,1178086140.0,2013
59,Bitcoin,BTC,2013-06-26 23:59:59+00:00,105.48899841308594,102.79199981689452,103.3290023803711,104.0,0.0,1179105200.0,2013
60,Bitcoin,BTC,2013-06-27 23:59:59+00:00,104.0,101.0999984741211,104.0,101.43699645996094,0.0,1150468022.9,2013
61,Bitcoin,BTC,2013-06-28 23:59:59+00:00,101.73699951171876,92.33300018310548,101.73699951171876,94.64920043945312,0.0,1073887456.97,2013
62,Bitcoin,BTC,2013-06-29 23:59:59+00:00,99.98999786376952,93.0,94.66000366210938,94.99400329589844,0.0,1078198523.95,2013
63,Bitcoin,BTC,2013-06-30 23:59:59+00:00,98.12229919433594,94.22229766845705,94.9990005493164,96.61399841308594,0.0,1096957771.35,2013
64,Bitcoin,BTC,2013-07-01 23:59:59+00:00,97.66490173339844,86.29720306396484,97.51000213623048,88.05000305175781,0.0,1000065296.25,2013
65,Bitcoin,BTC,2013-07-02 23:59:59+00:00,92.3000030517578,87.51000213623047,88.05000305175781,90.13400268554688,0.0,1024082227.85,2013
66,Bitcoin,BTC,2013-07-03 23:59:59+00:00,90.981201171875,76.97920227050781,90.40499877929688,77.52999877929688,0.0,881233115.5,2013
67,Bitcoin,BTC,2013-07-04 23:59:59+00:00,83.1050033569336,72.0,78.88999938964844,80.52580261230469,0.0,915618608.9,2013
68,Bitcoin,BTC,2013-07-05 23:59:59+00:00,80.0,65.5260009765625,79.98999786376953,68.43099975585938,0.0,778411178.875,2013
69,Bitcoin,BTC,2013-07-06 23:59:59+00:00,75.0,66.81999969482422,68.50499725341797,70.27729797363281,0.0,799741618.54,2013
70,Bitcoin,BTC,2013-07-07 23:59:59+00:00,74.56109619140625,66.62000274658203,68.7490005493164,74.56109619140625,0.0,848838978.923,2013
71,Bitcoin,BTC,2013-07-08 23:59:59+00:00,80.0,72.5999984741211,76.5,76.51599884033203,0.0,871457940.1,2013
72,Bitcoin,BTC,2013-07-09 23:59:59+00:00,78.30000305175781,72.5199966430664,76.0,76.69400024414062,0.0,873841849.25,2013
73,Bitcoin,BTC,2013-07-10 23:59:59+00:00,87.0,76.19999694824219,76.72000122070312,86.76000213623047,0.0,988957719.0,2013
74,Bitcoin,BTC,2013-07-11 23:59:59+00:00,90.27999877929688,85.07990264892578,88.0,88.9800033569336,0.0,1014650062.5,2013
75,Bitcoin,BTC,2013-07-12 23:59:59+00:00,104.0,88.16600036621094,88.97899627685547,93.59490203857422,0.0,1067634684.43,2013
76,Bitcoin,BTC,2013-07-13 23:59:59+00:00,98.25,88.06220245361328,93.98989868164062,98.13390350341795,0.0,1119796119.51,2013
77,Bitcoin,BTC,2013-07-14 23:59:59+00:00,98.6999969482422,92.86000061035156,98.6999969482422,94.69129943847656,0.0,1080917760.48,2013
78,Bitcoin,BTC,2013-07-15 23:59:59+00:00,101.9000015258789,93.11000061035156,93.6050033569336,98.40019989013672,0.0,1123658943.86,2013
79,Bitcoin,BTC,2013-07-16 23:59:59+00:00,99.86229705810548,96.1416015625,98.89029693603516,97.45079803466795,0.0,1113217032.45,2013
80,Bitcoin,BTC,2013-07-17 23:59:59+00:00,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0.0,1125658000.0,2013
81,Bitcoin,BTC,2013-07-18 23:59:59+00:00,98.8000030517578,86.19999694824219,98.5,90.58000183105467,0.0,1035512824.5,2013
82,Bitcoin,BTC,2013-07-19 23:59:59+00:00,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894533,0.0,1054083771.0,2013
83,Bitcoin,BTC,2013-07-20 23:59:59+00:00,93.0999984741211,89.27110290527344,92.0,89.39009857177734,0.0,1022707664.6,2013
84,Bitcoin,BTC,2013-07-21 23:59:59+00:00,91.9499969482422,88.0,89.82140350341797,90.7573013305664,0.0,1038798980.07,2013
85,Bitcoin,BTC,2013-07-22 23:59:59+00:00,91.9980010986328,90.07540130615234,91.9980010986328,91.61000061035156,0.0,1048939080.5,2013
86,Bitcoin,BTC,2013-07-23 23:59:59+00:00,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0,1094484057.67,2013
87,Bitcoin,BTC,2013-07-24 23:59:59+00:00,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0,1082848325.0,2013
88,Bitcoin,BTC,2013-07-25 23:59:59+00:00,97.33000183105467,93.8656997680664,94.50499725341795,96.9000015258789,0.0,1110587857.5,2013
89,Bitcoin,BTC,2013-07-26 23:59:59+00:00,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0,1100902799.57,2013
90,Bitcoin,BTC,2013-07-27 23:59:59+00:00,96.99500274658205,93.0,96.02010345458984,94.11599731445312,0.0,1079491696.8,2013
91,Bitcoin,BTC,2013-07-28 23:59:59+00:00,100.5770034790039,94.0,94.4000015258789,99.75599670410156,0.0,1144602837.9,2013
92,Bitcoin,BTC,2013-07-29 23:59:59+00:00,102.5,98.45500183105467,98.5999984741211,101.1999969482422,0.0,1161619140.0,2013
93,Bitcoin,BTC,2013-07-30 23:59:59+00:00,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0,1240092366.0,2013
94,Bitcoin,BTC,2013-07-31 23:59:59+00:00,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0,1218777833.5,2013
95,Bitcoin,BTC,2013-08-01 23:59:59+00:00,108.0,103.01100158691406,106.21299743652344,104.0,0.0,1195225200.0,2013
96,Bitcoin,BTC,2013-08-02 23:59:59+00:00,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0,1201487184.88,2013
97,Bitcoin,BTC,2013-08-03 23:59:59+00:00,105.77999877929688,102.0019989013672,104.5009994506836,104.00499725341795,0.0,1196226508.12,2013
98,Bitcoin,BTC,2013-08-04 23:59:59+00:00,105.9499969482422,103.52300262451172,104.9499969482422,105.1439971923828,0.0,1209797378.4,2013
99,Bitcoin,BTC,2013-08-05 23:59:59+00:00,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0,1222677176.0,2013
100,Bitcoin,BTC,2013-08-06 23:59:59+00:00,107.38200378417967,105.55699920654295,106.72000122070312,106.75,0.0,1229098150.0,2013
101,Bitcoin,BTC,2013-08-07 23:59:59+00:00,106.75,106.75,106.75,106.75,0.0,1229098150.0,2013
102,Bitcoin,BTC,2013-08-08 23:59:59+00:00,106.75,101.26000213623048,106.75,103.0,0.0,1187105900.0,2013
103,Bitcoin,BTC,2013-08-09 23:59:59+00:00,105.75,101.93499755859376,103.06999969482422,102.8000030517578,0.0,1185307130.0,2013
104,Bitcoin,BTC,2013-08-10 23:59:59+00:00,103.9000015258789,102.41000366210938,102.8000030517578,103.0,0.0,1188153925.0,2013
105,Bitcoin,BTC,2013-08-11 23:59:59+00:00,105.19000244140624,102.75499725341795,103.0,105.0,0.0,1211789250.0,2013
106,Bitcoin,BTC,2013-08-12 23:59:59+00:00,108.0,103.5,105.0,106.63600158691406,0.0,1231248580.9,2013
107,Bitcoin,BTC,2013-08-13 23:59:59+00:00,109.3499984741211,104.6500015258789,106.98999786376952,109.0,0.0,1259042650.0,2013
108,Bitcoin,BTC,2013-08-14 23:59:59+00:00,114.99500274658205,108.0009994506836,109.55500030517578,112.56199645996094,0.0,1300656724.05,2013
109,Bitcoin,BTC,2013-08-15 23:59:59+00:00,113.24500274658205,109.0,112.56199645996094,109.98999786376952,0.0,1271404657.25,2013
110,Bitcoin,BTC,2013-08-16 23:59:59+00:00,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0,1260352119.0,2013
111,Bitcoin,BTC,2013-08-17 23:59:59+00:00,113.75,108.2249984741211,108.99400329589844,113.5,0.0,1312996375.0,2013
112,Bitcoin,BTC,2013-08-18 23:59:59+00:00,114.68800354003906,112.0,112.75,113.5,0.0,1313544012.5,2013
113,Bitcoin,BTC,2013-08-19 23:59:59+00:00,123.06199645996094,111.77100372314452,113.37999725341795,119.0,0.0,1377725475.0,2013
114,Bitcoin,BTC,2013-08-20 23:59:59+00:00,123.01100158691406,117.50800323486328,119.0,121.20500183105467,0.0,1403829641.38,2013
115,Bitcoin,BTC,2013-08-21 23:59:59+00:00,124.91400146484376,119.68199920654295,121.20999908447266,123.3000030517578,0.0,1428698677.5,2013
116,Bitcoin,BTC,2013-08-22 23:59:59+00:00,123.5,120.5999984741211,123.3000030517578,121.1500015258789,0.0,1404437432.5,2013
117,Bitcoin,BTC,2013-08-23 23:59:59+00:00,122.0,118.44400024414062,122.0,118.5009994506836,0.0,1374309422.45,2013
118,Bitcoin,BTC,2013-08-24 23:59:59+00:00,121.38999938964844,118.0199966430664,118.51000213623048,120.04499816894533,0.0,1392768092.25,2013
119,Bitcoin,BTC,2013-08-25 23:59:59+00:00,122.98699951171876,119.16999816894533,119.60299682617188,122.11100006103516,0.0,1417198896.58,2013
120,Bitcoin,BTC,2013-08-26 23:59:59+00:00,122.75499725341795,119.93000030517578,122.11100006103516,120.05599975585938,0.0,1393847158.6,2013
121,Bitcoin,BTC,2013-08-27 23:59:59+00:00,127.23999786376952,120.06999969482422,120.06999969482422,126.5,0.0,1469193137.5,2013
122,Bitcoin,BTC,2013-08-28 23:59:59+00:00,127.31999969482422,122.62000274658205,126.4800033569336,122.62000274658205,0.0,1424675797.5,2013
123,Bitcoin,BTC,2013-08-29 23:59:59+00:00,123.6999969482422,122.20999908447266,122.62000274658205,122.38999938964844,0.0,1422584866.25,2013
124,Bitcoin,BTC,2013-08-30 23:59:59+00:00,135.75,120.98999786376952,122.3499984741211,133.49000549316406,0.0,1552288465.0,2013
125,Bitcoin,BTC,2013-08-31 23:59:59+00:00,140.88999938964844,132.72000122070312,133.08999633789062,135.35000610351562,0.0,1574672051.25,2013
126,Bitcoin,BTC,2013-09-01 23:59:59+00:00,145.80999755859375,134.80999755859375,135.13999938964844,138.33999633789062,0.0,1610215347.0,2013
127,Bitcoin,BTC,2013-09-02 23:59:59+00:00,146.5,134.88999938964844,138.6300048828125,135.85000610351562,0.0,1581969853.75,2013
128,Bitcoin,BTC,2013-09-03 23:59:59+00:00,138.33999633789062,133.0,135.61000061035156,136.77000427246094,0.0,1593346565.25,2013
129,Bitcoin,BTC,2013-09-04 23:59:59+00:00,144.5,123.61000061035156,136.52999877929688,126.73999786376952,0.0,1477012117.5,2013
130,Bitcoin,BTC,2013-09-05 23:59:59+00:00,131.44000244140625,121.83000183105467,126.76000213623048,126.43000030517578,0.0,1473965190.5,2013
131,Bitcoin,BTC,2013-09-06 23:59:59+00:00,127.33999633789062,119.1500015258789,126.48999786376952,119.1500015258789,0.0,1389646450.0,2013
132,Bitcoin,BTC,2013-09-07 23:59:59+00:00,125.94000244140624,118.45999908447266,118.88999938964844,124.1500015258789,0.0,1448411493.75,2013
133,Bitcoin,BTC,2013-09-08 23:59:59+00:00,124.72000122070312,120.48999786376952,124.12999725341795,121.66000366210938,0.0,1419836071.5,2013
134,Bitcoin,BTC,2013-09-09 23:59:59+00:00,129.05999755859375,119.75,121.86000061035156,127.11000061035156,0.0,1484085516.0,2013
135,Bitcoin,BTC,2013-09-10 23:59:59+00:00,129.74000549316406,125.9000015258789,127.2699966430664,125.91000366210938,0.0,1470679164.0,2013
136,Bitcoin,BTC,2013-09-11 23:59:59+00:00,137.8300018310547,123.2699966430664,125.88999938964844,135.25,0.0,1580450350.0,2013
137,Bitcoin,BTC,2013-09-12 23:59:59+00:00,136.0800018310547,131.80999755859375,135.5500030517578,133.1300048828125,0.0,1556386219.25,2013
138,Bitcoin,BTC,2013-09-13 23:59:59+00:00,137.5800018310547,132.27000427246094,132.8300018310547,134.97999572753906,0.0,1578699084.0,2013
139,Bitcoin,BTC,2013-09-14 23:59:59+00:00,135.85000610351562,128.8699951171875,135.00999450683594,129.22000122070312,0.0,1512038755.5,2013
140,Bitcoin,BTC,2013-09-15 23:59:59+00:00,131.44000244140625,128.25999450683594,129.39999389648438,130.3699951171875,0.0,1526085146.0,2013
141,Bitcoin,BTC,2013-09-16 23:59:59+00:00,132.72000122070312,129.77000427246094,130.86000061035156,131.72000122070312,0.0,1542395098.0,2013
142,Bitcoin,BTC,2013-09-17 23:59:59+00:00,132.75999450683594,124.88999938964844,131.58999633789062,131.66000366210938,0.0,1542278406.0,2013
143,Bitcoin,BTC,2013-09-18 23:59:59+00:00,133.1999969482422,130.5399932861328,131.7100067138672,131.47000122070312,0.0,1540598327.5,2013
144,Bitcoin,BTC,2013-09-19 23:59:59+00:00,131.77000427246094,128.4499969482422,131.3699951171875,129.64999389648438,0.0,1519883708.75,2013
145,Bitcoin,BTC,2013-09-20 23:59:59+00:00,135.6199951171875,126.68000030517578,129.6999969482422,127.04000091552734,0.0,1489921944.0,2013
146,Bitcoin,BTC,2013-09-21 23:59:59+00:00,128.61000061035156,126.23999786376952,126.9499969482422,127.43000030517578,0.0,1495101146.75,2013
147,Bitcoin,BTC,2013-09-22 23:59:59+00:00,133.94000244140625,126.58999633789062,127.87000274658205,129.1199951171875,0.0,1515584736.0,2013
148,Bitcoin,BTC,2013-09-23 23:59:59+00:00,132.72500610351562,125.66000366210938,128.97999572753906,125.9499969482422,0.0,1479037147.5,2013
149,Bitcoin,BTC,2013-09-24 23:59:59+00:00,127.45999908447266,125.38999938964844,126.0500030517578,127.25,0.0,1494974356.25,2013
150,Bitcoin,BTC,2013-09-25 23:59:59+00:00,129.69000244140625,127.33000183105467,127.37999725341795,128.22000122070312,0.0,1507033770.0,2013
151,Bitcoin,BTC,2013-09-26 23:59:59+00:00,134.9340057373047,127.31999969482422,128.2100067138672,128.3800048828125,0.0,1509434269.0,2013
152,Bitcoin,BTC,2013-09-27 23:59:59+00:00,134.74000549316406,128.49000549316406,128.94000244140625,133.77999877929688,0.0,1573520360.0,2013
153,Bitcoin,BTC,2013-09-28 23:59:59+00:00,135.6300048828125,132.55999755859375,133.77000427246094,134.77999877929688,0.0,1585878761.5,2013
154,Bitcoin,BTC,2013-09-29 23:59:59+00:00,140.61000061035156,134.7100067138672,134.89999389648438,137.33999633789062,0.0,1616584504.5,2013
155,Bitcoin,BTC,2013-09-30 23:59:59+00:00,138.35000610351562,130.27000427246094,137.14999389648438,133.0,0.0,1566038425.0,2013
156,Bitcoin,BTC,2013-10-01 23:59:59+00:00,134.6300048828125,131.5500030517578,132.67999267578125,132.17999267578125,0.0,1557001092.0,2013
157,Bitcoin,BTC,2013-10-02 23:59:59+00:00,133.58999633789062,102.25,132.0500030517578,114.12999725341795,0.0,1344930746.0,2013
158,Bitcoin,BTC,2013-10-03 23:59:59+00:00,123.62999725341795,111.81999969482422,114.4499969482422,123.62999725341795,0.0,1457492614.5,2013
159,Bitcoin,BTC,2013-10-04 23:59:59+00:00,130.08999633789062,123.41000366210938,123.41000366210938,129.00999450683594,0.0,1521498786.5,2013
160,Bitcoin,BTC,2013-10-05 23:59:59+00:00,130.44000244140625,128.02999877929688,128.6300048828125,128.5500030517578,0.0,1516777518.75,2013
161,Bitcoin,BTC,2013-10-06 23:59:59+00:00,129.66000366210938,126.1500015258789,128.36000061035156,129.0,0.0,1522686975.0,2013
162,Bitcoin,BTC,2013-10-07 23:59:59+00:00,130.27000427246094,126.36000061035156,129.42999267578125,126.94000244140624,0.0,1498859917.5,2013
163,Bitcoin,BTC,2013-10-08 23:59:59+00:00,127.47000122070312,124.70999908447266,126.73999786376952,126.0,0.0,1488277350.0,2013
164,Bitcoin,BTC,2013-10-09 23:59:59+00:00,131.75,125.58000183105467,125.8499984741211,130.69000244140625,0.0,1544249376.25,2013
165,Bitcoin,BTC,2013-10-10 23:59:59+00:00,131.5,129.25999450683594,130.6699981689453,130.58999633789062,0.0,1543701125.25,2013
166,Bitcoin,BTC,2013-10-11 23:59:59+00:00,131.80999755859375,129.63999938964844,130.75,130.89999389648438,0.0,1547971040.0,2013
167,Bitcoin,BTC,2013-10-12 23:59:59+00:00,135.66000366210938,130.55999755859375,130.89999389648438,135.19000244140625,0.0,1599426130.5,2013
168,Bitcoin,BTC,2013-10-13 23:59:59+00:00,138.66000366210938,134.5500030517578,135.19000244140625,138.1300048828125,0.0,1634968838.5,2013
169,Bitcoin,BTC,2013-10-14 23:59:59+00:00,144.1199951171875,138.89999389648438,139.27000427246094,140.52000427246094,0.0,1664129178.0,2013
170,Bitcoin,BTC,2013-10-15 23:59:59+00:00,145.38999938964844,139.1300048828125,140.77000427246094,145.24000549316406,0.0,1720981439.0,2013
171,Bitcoin,BTC,2013-10-16 23:59:59+00:00,152.22999572753906,142.42999267578125,145.64999389648438,142.5500030517578,0.0,1689851847.5,2013
172,Bitcoin,BTC,2013-10-17 23:59:59+00:00,147.4199981689453,142.41000366210938,142.41000366210938,146.25,0.0,1734327562.5,2013
173,Bitcoin,BTC,2013-10-18 23:59:59+00:00,155.9600067138672,145.57000732421875,146.3699951171875,155.9600067138672,0.0,1850219763.0,2013
174,Bitcoin,BTC,2013-10-19 23:59:59+00:00,177.47999572753906,155.6999969482422,155.91000366210938,172.4199981689453,0.0,2046457290.5,2013
175,Bitcoin,BTC,2013-10-20 23:59:59+00:00,174.91000366210938,168.9499969482422,171.66000366210938,174.61000061035156,0.0,2073319140.0,2013
176,Bitcoin,BTC,2013-10-21 23:59:59+00:00,184.82000732421875,174.8000030517578,174.8000030517578,182.2100067138672,0.0,2164518142.5,2013
177,Bitcoin,BTC,2013-10-22 23:59:59+00:00,196.2700042724609,182.6499938964844,182.6499938964844,193.759994506836,0.0,2302910260.0,2013
178,Bitcoin,BTC,2013-10-23 23:59:59+00:00,213.6199951171875,192.3800048828125,193.3600006103516,213.6199951171875,0.0,2540139398.5,2013
179,Bitcoin,BTC,2013-10-24 23:59:59+00:00,217.4199981689453,168.52000427246094,214.3000030517578,198.22999572753903,0.0,2358198593.25,2013
180,Bitcoin,BTC,2013-10-25 23:59:59+00:00,198.8699951171875,168.5,197.69000244140625,186.69000244140625,0.0,2222012383.5,2013
181,Bitcoin,BTC,2013-10-26 23:59:59+00:00,188.4100036621093,175.75,187.4499969482422,177.32000732421875,0.0,2111296044.0,2013
182,Bitcoin,BTC,2013-10-27 23:59:59+00:00,196.44000244140625,176.60000610351562,176.60000610351562,196.44000244140625,0.0,2339831217.0,2013
183,Bitcoin,BTC,2013-10-28 23:59:59+00:00,198.6199951171875,192.0599975585937,196.2100067138672,198.5500030517578,0.0,2365837416.25,2013
184,Bitcoin,BTC,2013-10-29 23:59:59+00:00,204.7899932861328,198.5500030517578,198.5500030517578,204.38999938964844,0.0,2436241934.25,2013
185,Bitcoin,BTC,2013-10-30 23:59:59+00:00,209.1600036621093,199.97000122070312,204.38999938964844,199.97000122070312,0.0,2384492272.5,2013
186,Bitcoin,BTC,2013-10-31 23:59:59+00:00,205.17999267578125,198.8500061035156,199.8300018310547,204.0,0.0,2433658800.0,2013
187,Bitcoin,BTC,2013-11-01 23:59:59+00:00,206.6499938964844,202.1300048828125,203.8999938964844,206.17999267578125,0.0,2460742836.5,2013
188,Bitcoin,BTC,2013-11-02 23:59:59+00:00,207.759994506836,201.6499938964844,205.8099975585937,206.22000122070312,0.0,2462261644.5,2013
189,Bitcoin,BTC,2013-11-03 23:59:59+00:00,215.0500030517578,203.9900054931641,205.9900054931641,215.0500030517578,0.0,2568713111.25,2013
190,Bitcoin,BTC,2013-11-04 23:59:59+00:00,231.009994506836,213.94000244140625,214.6600036621093,229.1000061035156,0.0,2737659087.5,2013
